#total ContainerOverlap confine constrain bonded nonbonded
500 6674.37 0 136.517 0 4367.96 2169.9
1000 6688.72 0 133.727 0 4377.97 2177.02
1500 6684.85 0 120.868 0 4397.52 2166.47
2000 6687.58 0 125.737 0 4388.13 2173.72
2500 6684.15 0 126.811 0 4390.42 2166.91
3000 6700.74 0 129.295 0 4399.12 2172.33
3500 6737.44 0 137.109 0 4425.53 2174.81
4000 6739.49 0 129.662 0 4444.9 2164.93
4500 6737.56 0 128.396 0 4435.11 2174.05
5000 6742.16 0 126.346 0 4438.33 2177.48
5500 6754.94 0 133.84 0 4448.77 2172.33
6000 6792.5 0 126.079 0 4473.86 2192.56
6500 6764.3 0 134.864 0 4426.01 2203.43
7000 6791.59 0 121.63 0 4451.13 2218.83
7500 6813.78 0 122.467 0 4437.06 2254.26
8000 6811.93 0 120.035 0 4444.98 2246.91
8500 6820.99 0 123.506 0 4441 2256.49
9000 6855.07 0 123.84 0 4440.23 2291
9500 6882.25 0 129.975 0 4446.74 2305.54
10000 6870 0 128.553 0 4462.72 2278.73
10500 6906.22 0 134.785 0 4486.07 2285.36
11000 6870.64 0 128.152 0 4485.32 2257.16
11500 6809.55 0 121.239 0 4458.64 2229.67
12000 6813.73 0 129.084 0 4471.5 2213.15
12500 6788.36 0 124.771 0 4464.14 2199.45
13000 6833.08 0 122.239 0 4482.03 2228.81
13500 6834.7 0 124.453 0 4499.01 2211.23
14000 6828.55 0 125.063 0 4504.43 2199.06
14500 6795.57 0 136.787 0 4457.88 2200.9
15000 6806.45 0 133.575 0 4462.57 2210.3
15500 6856.85 0 147.186 0 4473.92 2235.75
16000 6836.89 0 132.118 0 4453.48 2251.28
16500 6851.95 0 125.929 0 4461.29 2264.73
17000 6849.62 0 127.285 0 4450.65 2271.69
17500 6818.46 0 126.204 0 4431.83 2260.43
18000 6828.5 0 121.021 0 4435.97 2271.51
18500 6827.67 0 113.91 0 4430.24 2283.52
19000 6805.51 0 115.115 0 4431.18 2259.22
19500 6774.41 0 110.214 0 4414.68 2249.52
20000 6817.48 0 123.256 0 4442.28 2251.94
20500 6755.28 0 118.92 0 4426.7 2209.66
21000 6843.92 0 127.575 0 4462.7 2253.65
21500 6870.06 0 153.234 0 4454.9 2261.92
22000 6883.57 0 139.368 0 4464.55 2279.65
22500 6812.84 0 140.473 0 4447.28 2225.09
23000 6814.62 0 127.991 0 4434.96 2251.67
23500 6827.76 0 109.23 0 4439 2279.53
24000 6864.38 0 111.406 0 4453.07 2299.9
24500 6852.02 0 130.572 0 4447.19 2274.26
25000 6845.14 0 122.997 0 4458.21 2263.93
25500 6823.87 0 126.115 0 4441.63 2256.12
26000 6818.57 0 125.343 0 4444.76 2248.47
26500 6794.12 0 126.672 0 4451.38 2216.07
27000 6816.25 0 142.441 0 4462.11 2211.7
27500 6787.8 0 131.081 0 4474.25 2182.47
28000 6788.3 0 124.55 0 4468.83 2194.93
28500 6762.27 0 125.474 0 4443.1 2193.69
29000 6762.77 0 120.941 0 4459.81 2182.01
29500 6812.03 0 118.281 0 4472.96 2220.79
30000 6806.12 0 120.101 0 4482.27 2203.75
30500 6833.41 0 123.355 0 4482.59 2227.46
31000 6799.29 0 128.093 0 4465.4 2205.8
31500 6781.84 0 134.23 0 4465.2 2182.41
32000 6813.63 0 127.122 0 4477.73 2208.78
32500 6792.28 0 126.46 0 4473.51 2192.32
33000 6808.25 0 124.429 0 4478.79 2205.03
33500 6804.72 0 124.558 0 4469.74 2210.42
34000 6829.11 0 133.844 0 4482.55 2212.72
34500 6785.14 0 129.867 0 4470.37 2184.9
35000 6783.67 0 145.452 0 4463.83 2174.39
35500 6766.08 0 122.589 0 4468.77 2174.72
36000 6783.68 0 135.726 0 4457.42 2190.54
36500 6744.93 0 121.345 0 4454.14 2169.45
37000 6736.41 0 114.923 0 4448.23 2173.26
37500 6741.85 0 113.081 0 4463.14 2165.64
38000 6721.38 0 107.026 0 4446.38 2167.98
38500 6777.05 0 116.928 0 4467.78 2192.34
39000 6796.05 0 127.601 0 4471.61 2196.85
39500 6826.74 0 120.762 0 4475.58 2230.39
40000 6833.68 0 111.447 0 4503.09 2219.14
40500 6816.12 0 119.93 0 4505.8 2190.39
41000 6828.94 0 139.89 0 4504.65 2184.4
41500 6783.33 0 131.447 0 4502.65 2149.24
42000 6795.95 0 133.67 0 4496.23 2166.05
42500 6782.26 0 119.222 0 4503.77 2159.26
43000 6797.54 0 109.476 0 4504.08 2183.99
43500 6815.59 0 111.93 0 4504.99 2198.67
44000 6862.5 0 123.986 0 4508.12 2230.39
44500 6835.37 0 119.868 0 4518.14 2197.36
45000 6838.42 0 123.467 0 4505.16 2209.79
45500 6827.47 0 146.212 0 4496.05 2185.21
46000 6836.45 0 141.293 0 4504.49 2190.66
46500 6784.62 0 134.231 0 4494.25 2156.14
47000 6800.26 0 141.417 0 4496.09 2162.75
47500 6852.53 0 137.628 0 4493.03 2221.87
48000 6882.17 0 139.905 0 4516.12 2226.15
48500 6848.36 0 132.785 0 4511.4 2204.17
49000 6824.29 0 133.447 0 4493.06 2197.78
49500 6842.91 0 153.262 0 4477.9 2211.75
50000 6814.54 0 134.043 0 4484.91 2195.59
50500 6776.2 0 131.371 0 4467.85 2176.98
51000 6772.79 0 129.832 0 4466.26 2176.69
51500 6806.17 0 136.551 0 4472.31 2197.32
52000 6791.12 0 130.545 0 4451.34 2209.24
52500 6803.08 0 137.05 0 4466.18 2199.85
53000 6789.56 0 136.557 0 4453.92 2199.09
53500 6785.55 0 141.106 0 4459.8 2184.64
54000 6806.13 0 133.046 0 4461.61 2211.47
54500 6840.85 0 116.896 0 4471.86 2252.1
55000 6859.09 0 109.792 0 4470.62 2278.67
55500 6909.25 0 114.151 0 4496.52 2298.58
56000 6948.16 0 121.237 0 4526.59 2300.33
56500 6918.92 0 138.041 0 4519.76 2261.11
57000 6961.47 0 153.309 0 4508.44 2299.72
57500 6888.84 0 149.876 0 4484.7 2254.26
58000 6879.09 0 127.352 0 4491.18 2260.56
58500 6859.79 0 126.375 0 4494.51 2238.91
59000 6826.36 0 134.824 0 4492.78 2198.76
59500 6796.07 0 134.779 0 4471.84 2189.46
60000 6804.49 0 136.718 0 4471.71 2196.06
60500 6805.09 0 119.328 0 4463.02 2222.74
61000 6833.85 0 109.089 0 4460.89 2263.87
61500 6810.64 0 122.326 0 4466.39 2221.92
62000 6835.55 0 124.655 0 4469.6 2241.29
62500 6872.39 0 139.491 0 4484.24 2248.66
63000 6878.94 0 139.198 0 4481.11 2258.64
63500 6854.59 0 124.68 0 4482.68 2247.23
64000 6821.07 0 126.94 0 4464.3 2229.83
64500 6864.01 0 128.055 0 4480.53 2255.42
65000 6875.28 0 140.703 0 4464.57 2270.01
65500 6846.7 0 118.481 0 4475.63 2252.6
66000 6833.18 0 120.426 0 4450.92 2261.83
66500 6826.73 0 121.397 0 4463.8 2241.54
67000 6803.37 0 113.681 0 4455.83 2233.86
67500 6839.8 0 116.869 0 4451.71 2271.23
68000 6810.78 0 115.17 0 4447.14 2248.47
68500 6790.63 0 110.6 0 4460.01 2220.02
69000 6782.68 0 105.314 0 4478.23 2199.13
69500 6785.65 0 115.309 0 4462.42 2207.92
70000 6808.61 0 114.244 0 4463.42 2230.95
70500 6802.04 0 120.407 0 4471.64 2209.99
71000 6778.94 0 120.5 0 4452.5 2205.94
71500 6748.4 0 126.224 0 4459.86 2162.32
72000 6772.71 0 134.607 0 4465.16 2172.94
72500 6753.38 0 124.613 0 4457.58 2171.18
73000 6806.89 0 137.056 0 4480.4 2189.43
73500 6768.25 0 129.841 0 4459.55 2178.86
74000 6838.15 0 128.366 0 4493.26 2216.53
74500 6810.98 0 141.061 0 4478.31 2191.6
75000 6798.7 0 132.958 0 4470.23 2195.52
75500 6787.7 0 123.69 0 4466.07 2197.94
76000 6779.9 0 123.226 0 4467.97 2188.7
76500 6823.83 0 136.991 0 4481.77 2205.07
77000 6817.61 0 134.583 0 4474.98 2208.04
77500 6832.31 0 120.303 0 4488.31 2223.7
78000 6844.69 0 122.37 0 4472.3 2250.02
78500 6877.79 0 126.008 0 4493.01 2258.77
79000 6843.7 0 138.153 0 4481.63 2223.92
79500 6857.14 0 135.095 0 4497.95 2224.1
80000 6881.95 0 155.994 0 4500.34 2225.61
80500 6892.12 0 162.483 0 4494.81 2234.82
81000 6857.49 0 151.584 0 4458.77 2247.14
81500 6854.05 0 158.592 0 4463.28 2232.18
82000 6855.49 0 158.911 0 4461.78 2234.8
82500 6864.37 0 164.145 0 4466.66 2233.57
83000 6889 0 148.847 0 4473.2 2266.95
83500 6911.24 0 137.418 0 4498.43 2275.39
84000 6889.34 0 120.717 0 4494.78 2273.84
84500 6863.89 0 125.354 0 4491.29 2247.24
85000 6840.67 0 108.378 0 4482.16 2250.13
85500 6841.51 0 105.796 0 4499.22 2236.49
86000 6804.42 0 98.6824 0 4472.95 2232.8
86500 6810.01 0 114.758 0 4478.24 2217.02
87000 6789.02 0 103.156 0 4471.93 2213.93
87500 6765.24 0 95.65 0 4469.01 2200.57
88000 6770.75 0 102.8 0 4458.96 2208.99
88500 6789.9 0 97.8234 0 4475.62 2216.46
89000 6811.69 0 116.149 0 4476.91 2218.63
89500 6818.81 0 122.707 0 4465.77 2230.33
90000 6795.83 0 121.778 0 4456.84 2217.21
90500 6794.81 0 116.183 0 4452.69 2225.93
91000 6810.19 0 130.071 0 4470.51 2209.61
91500 6813.41 0 124.643 0 4474.2 2214.57
92000 6825.7 0 126.093 0 4467.24 2232.37
92500 6817.62 0 102.549 0 4465.01 2250.05
93000 6807.26 0 108.247 0 4460.43 2238.58
93500 6810.54 0 106.058 0 4463.12 2241.36
94000 6851.3 0 102.494 0 4488.89 2259.92
94500 6848.97 0 105.801 0 4501.7 2241.46
95000 6858.12 0 113.209 0 4513.23 2231.68
95500 6846.86 0 98.999 0 4507.61 2240.25
96000 6846.47 0 119.458 0 4492.37 2234.64
96500 6864.25 0 120.217 0 4495.28 2248.76
97000 6899.35 0 112.394 0 4516.04 2270.91
97500 6854.94 0 117.142 0 4509.79 2228.01
98000 6848.13 0 107.08 0 4521.39 2219.66
98500 6823.94 0 105.041 0 4490.26 2228.64
99000 6759.54 0 101.48 0 4485.97 2172.09
99500 6791.56 0 100.251 0 4508.16 2183.15
100000 6739.27 0 119.305 0 4489.66 2130.3
100500 6757.7 0 123.263 0 4483.92 2150.52
101000 6750.25 0 136.161 0 4495.73 2118.36
101500 6792.55 0 136.951 0 4511.3 2144.3
102000 6824.28 0 128.832 0 4515.2 2180.25
102500 6811.22 0 120.762 0 4512.05 2178.41
103000 6788.39 0 124.63 0 4502.78 2160.97
103500 6766.18 0 124.738 0 4506.29 2135.16
104000 6748.59 0 125.401 0 4499.88 2123.31
104500 6793.88 0 122.706 0 4513.77 2157.4
105000 6848.67 0 129.701 0 4531.81 2187.17
105500 6843.92 0 127.43 0 4526.17 2190.32
106000 6818.29 0 126.023 0 4514.43 2177.83
106500 6833.13 0 131.402 0 4502.5 2199.23
107000 6833.11 0 133.937 0 4506.62 2192.55
107500 6847.81 0 149.143 0 4524.79 2173.87
108000 6862.09 0 144.7 0 4520.64 2196.75
108500 6838.17 0 146.198 0 4501.63 2190.34
109000 6877.66 0 150.532 0 4506.31 2220.82
109500 6859.72 0 135.924 0 4515.43 2208.36
110000 6839.71 0 126.713 0 4519.59 2193.41
110500 6840.96 0 120.908 0 4546.63 2173.42
111000 6842.35 0 118.611 0 4554.27 2169.47
111500 6872.2 0 141.024 0 4546.86 2184.32
112000 6850.5 0 125.865 0 4548.78 2175.86
112500 6879.02 0 129.337 0 4556.05 2193.64
113000 6858.57 0 123.968 0 4539.88 2194.72
113500 6820.77 0 114.668 0 4545.09 2161.01
114000 6839.81 0 125.413 0 4553.6 2160.79
114500 6811.09 0 119.002 0 4529.27 2162.82
115000 6794.44 0 120.442 0 4522.43 2151.56
115500 6786.47 0 118.787 0 4520.2 2147.48
116000 6825.33 0 118.618 0 4516.34 2190.37
116500 6877.54 0 124.258 0 4558.17 2195.11
117000 6855.29 0 133.472 0 4547.47 2174.34
117500 6861.17 0 139.85 0 4537.94 2183.39
118000 6845.89 0 124.003 0 4528.91 2192.98
118500 6813.58 0 104.069 0 4539.98 2169.53
119000 6849.66 0 122.783 0 4560.3 2166.58
119500 6853.83 0 131.736 0 4529.24 2192.86
120000 6862.95 0 118.21 0 4552.56 2192.19
120500 6887.23 0 122.617 0 4570.72 2193.89
121000 6867.74 0 128.937 0 4527.54 2211.26
121500 6861.61 0 133.099 0 4529.13 2199.38
122000 6917.03 0 129.101 0 4552.3 2235.63
122500 6923.89 0 130.64 0 4555.65 2237.6
123000 6923.82 0 134.632 0 4548.01 2241.17
123500 6944.84 0 126.207 0 4553.68 2264.95
124000 6961.38 0 134.47 0 4549.5 2277.42
124500 6975.65 0 142.172 0 4577.44 2256.03
125000 6907.58 0 128.215 0 4551.15 2228.21
125500 6867.36 0 127.384 0 4508 2231.98
126000 6860.49 0 122.507 0 4509.6 2228.39
126500 6851.9 0 114.943 0 4525.81 2211.15
127000 6888.41 0 120.747 0 4533.56 2234.1
127500 6883.16 0 119.311 0 4527.7 2236.15
128000 6875.06 0 118.342 0 4552.3 2204.42
128500 6830.68 0 109.798 0 4531.17 2189.72
129000 6829.06 0 115.775 0 4540.58 2172.71
129500 6883.18 0 124.409 0 4564.75 2194.02
130000 6887.52 0 135.163 0 4567.15 2185.2
130500 6869.04 0 135.141 0 4575.41 2158.49
131000 6906.95 0 142.186 0 4559.41 2205.35
131500 6880.84 0 145.658 0 4527.16 2208.02
132000 6885.32 0 138.038 0 4551.52 2195.77
132500 6865.54 0 142.4 0 4551.86 2171.28
133000 6850.15 0 133.645 0 4541.41 2175.1
133500 6845.37 0 133.005 0 4532.52 2179.85
134000 6828.36 0 136.265 0 4512.2 2179.9
134500 6847.8 0 117.435 0 4539.37 2190.99
135000 6837.75 0 127.597 0 4532.49 2177.66
135500 6848.6 0 135.408 0 4517.31 2195.88
136000 6826.64 0 130.778 0 4513.18 2182.69
136500 6796.01 0 140.558 0 4486.89 2168.56
137000 6833.79 0 151.296 0 4488.14 2194.35
137500 6875.85 0 146.941 0 4495.95 2232.96
138000 6907.81 0 150.157 0 4507.34 2250.31
138500 6872.76 0 129.274 0 4510.1 2233.38
139000 6852.13 0 138.066 0 4505.03 2209.03
139500 6826.56 0 130.625 0 4486.64 2209.29
140000 6781.52 0 121.63 0 4467.83 2192.06
